order_id,customer_id,store_id,city,province,product_id,quantity,unit_price_cad,total_amount_cad,transaction_timestamp
ORD-2026-00635,CUST-5154,NR-STORE-107,Calgary,AB,PRD-1003,3,899.5,2698.5,2026-05-17 21:02:00
ORD-2026-00636,CUST-5000,NR-STORE-104,Calgary,AB,PRD-1004,3,189.99,569.97,2026-05-06 14:36:00
ORD-2026-00637,CUST-5144,NR-STORE-106,Red Deer,AB,PRD-1002,3,450.0,1350.0,2026-02-27 00:48:00
ORD-2026-00638,CUST-5165,NR-STORE-102,Lethbridge,AB,PRD-1003,3,899.5,2698.5,2026-06-09 09:15:00
ORD-2026-00639,CUST-5039,NR-STORE-104,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-01-11 22:54:00
ORD-2026-00640,CUST-5081,NR-STORE-105,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-01-31 02:48:00
ORD-2026-00641,CUST-5111,NR-STORE-102,Medicine Hat,AB,PRD-1003,2,899.5,1799.0,2026-04-09 13:57:00
ORD-2026-00642,CUST-5027,NR-STORE-107,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-06-17 17:25:00
ORD-2026-00643,CUST-5117,NR-STORE-104,Calgary,AB,PRD-1002,2,450.0,900.0,2026-02-19 01:02:00
ORD-2026-00644,CUST-5066,NR-STORE-101,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-01-31 04:05:00
ORD-2026-00645,CUST-5107,NR-STORE-107,Medicine Hat,AB,PRD-1002,3,450.0,1350.0,2026-05-11 00:44:00
ORD-2026-00646,CUST-5154,NR-STORE-102,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-01-30 03:01:00
ORD-2026-00647,CUST-5197,NR-STORE-101,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-03-15 08:53:00
ORD-2026-00648,CUST-5160,NR-STORE-103,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-02-01 15:22:00
ORD-2026-00649,CUST-5167,NR-STORE-101,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-05-13 17:09:00
ORD-2026-00650,CUST-5089,NR-STORE-107,Calgary,AB,PRD-1003,3,899.5,2698.5,2026-02-27 04:31:00
ORD-2026-00651,CUST-5120,NR-STORE-105,Edmonton,AB,PRD-1004,2,189.99,379.98,2026-06-28 20:54:00
ORD-2026-00652,CUST-5010,NR-STORE-104,Calgary,AB,PRD-1001,3,299.99,899.97,2026-06-27 08:47:00
ORD-2026-00653,CUST-5167,NR-STORE-103,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-04-05 22:45:00
ORD-2026-00654,CUST-5047,NR-STORE-102,Red Deer,AB,PRD-1004,3,189.99,569.97,2026-03-05 08:27:00
ORD-2026-00655,CUST-5139,NR-STORE-106,Calgary,AB,PRD-1001,3,299.99,899.97,2026-03-07 19:15:00
ORD-2026-00656,CUST-5037,NR-STORE-106,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-01-05 00:30:00
ORD-2026-00657,CUST-5069,NR-STORE-107,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-04-02 21:56:00
ORD-2026-00658,CUST-5116,NR-STORE-103,Calgary,AB,PRD-1002,2,450.0,900.0,2026-06-13 11:03:00
ORD-2026-00659,CUST-5047,NR-STORE-106,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-06-14 03:30:00
ORD-2026-00660,CUST-5025,NR-STORE-104,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-02-14 01:19:00
ORD-2026-00661,CUST-5079,NR-STORE-104,Calgary,AB,PRD-1001,3,299.99,899.97,2026-04-02 18:10:00
ORD-2026-00662,CUST-5200,NR-STORE-107,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-04-21 13:44:00
ORD-2026-00663,CUST-5109,NR-STORE-103,Red Deer,AB,PRD-1004,2,189.99,379.98,2026-01-17 01:22:00
ORD-2026-00664,CUST-5086,NR-STORE-104,Calgary,AB,PRD-1003,3,899.5,2698.5,2026-06-19 20:20:00
ORD-2026-00665,CUST-5116,NR-STORE-104,Calgary,AB,PRD-1004,3,189.99,569.97,2026-02-05 19:16:00
ORD-2026-00666,CUST-5134,NR-STORE-101,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-05-03 21:59:00
ORD-2026-00667,CUST-5034,NR-STORE-105,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-03-22 20:36:00
ORD-2026-00668,CUST-5172,NR-STORE-106,Calgary,AB,PRD-1003,1,899.5,899.5,2026-04-09 12:05:00
ORD-2026-00669,CUST-5043,NR-STORE-102,Calgary,AB,PRD-1003,1,899.5,899.5,2026-06-17 02:03:00
ORD-2026-00670,CUST-5151,NR-STORE-102,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-06-15 10:28:00
ORD-2026-00671,CUST-5140,NR-STORE-106,Red Deer,AB,PRD-1001,3,299.99,899.97,2026-05-04 05:07:00
ORD-2026-00672,CUST-5185,NR-STORE-103,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-01-11 19:15:00
ORD-2026-00673,CUST-5178,NR-STORE-103,Calgary,AB,PRD-1001,1,299.99,299.99,2026-04-23 15:03:00
ORD-2026-00674,CUST-5140,NR-STORE-106,Calgary,AB,PRD-1002,1,450.0,450.0,2026-04-20 09:00:00
ORD-2026-00675,CUST-5127,NR-STORE-103,Red Deer,AB,PRD-1001,3,299.99,899.97,2026-02-17 02:48:00
ORD-2026-00676,CUST-5052,NR-STORE-105,Lethbridge,AB,PRD-1003,1,899.5,899.5,2026-05-30 04:52:00
ORD-2026-00677,CUST-5186,NR-STORE-105,Calgary,AB,PRD-1001,1,299.99,299.99,2026-05-25 10:15:00
ORD-2026-00678,CUST-5085,NR-STORE-106,Edmonton,AB,PRD-1001,3,299.99,899.97,2026-06-10 19:29:00
ORD-2026-00679,CUST-5147,NR-STORE-103,Medicine Hat,AB,PRD-1001,3,299.99,899.97,2026-02-12 21:31:00
ORD-2026-00680,CUST-5087,NR-STORE-101,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-06-08 12:09:00
ORD-2026-00681,CUST-5034,NR-STORE-101,Edmonton,AB,PRD-1003,2,899.5,1799.0,2026-04-21 01:09:00
ORD-2026-00682,CUST-5030,NR-STORE-103,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-04-05 01:48:00
ORD-2026-00683,CUST-5043,NR-STORE-103,Lethbridge,AB,PRD-1002,2,450.0,900.0,2026-04-08 22:53:00
ORD-2026-00684,CUST-5113,NR-STORE-107,Red Deer,AB,PRD-1003,1,899.5,899.5,2026-06-13 12:04:00
ORD-2026-00685,CUST-5020,NR-STORE-105,Edmonton,AB,PRD-1002,3,450.0,1350.0,2026-06-10 06:57:00
ORD-2026-00686,CUST-5039,NR-STORE-105,Calgary,AB,PRD-1002,1,450.0,450.0,2026-04-28 15:25:00
ORD-2026-00687,CUST-5012,NR-STORE-101,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-04-29 16:44:00
ORD-2026-00688,CUST-5188,NR-STORE-106,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-04-23 09:39:00
ORD-2026-00689,CUST-5062,NR-STORE-106,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-06-22 04:34:00
ORD-2026-00690,CUST-5065,NR-STORE-101,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-03-09 21:22:00
ORD-2026-00691,CUST-5058,NR-STORE-106,Calgary,AB,PRD-1004,1,189.99,189.99,2026-03-17 18:42:00
ORD-2026-00692,CUST-5025,NR-STORE-101,Medicine Hat,AB,PRD-1004,1,189.99,189.99,2026-05-08 04:14:00
ORD-2026-00693,CUST-5107,NR-STORE-101,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-06-29 18:08:00
ORD-2026-00694,CUST-5076,NR-STORE-106,Edmonton,AB,PRD-1004,1,189.99,189.99,2026-04-08 20:38:00
ORD-2026-00695,CUST-5121,NR-STORE-103,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-02-22 00:01:00
ORD-2026-00696,CUST-5072,NR-STORE-104,Edmonton,AB,PRD-1002,3,450.0,1350.0,2026-06-08 11:29:00
ORD-2026-00697,CUST-5179,NR-STORE-105,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-05-19 02:58:00
ORD-2026-00698,CUST-5018,NR-STORE-107,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-06-29 16:18:00
ORD-2026-00699,CUST-5181,NR-STORE-102,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-01-21 17:46:00
ORD-2026-00700,CUST-5010,NR-STORE-104,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-03-14 05:51:00
ORD-2026-00701,CUST-5099,NR-STORE-106,Edmonton,AB,PRD-1004,2,189.99,379.98,2026-02-14 07:00:00
ORD-2026-00702,CUST-5183,NR-STORE-105,Red Deer,AB,PRD-1004,2,189.99,379.98,2026-05-15 07:13:00
ORD-2026-00703,CUST-5077,NR-STORE-107,Red Deer,AB,PRD-1003,3,899.5,2698.5,2026-02-22 08:38:00
ORD-2026-00704,CUST-5035,NR-STORE-105,Edmonton,AB,PRD-1002,1,450.0,450.0,2026-02-19 23:23:00
ORD-2026-00705,CUST-5031,NR-STORE-101,Calgary,AB,PRD-1003,2,899.5,1799.0,2026-05-18 20:25:00
ORD-2026-00706,CUST-5022,NR-STORE-102,Edmonton,AB,PRD-1004,1,189.99,189.99,2026-02-01 19:14:00
ORD-2026-00707,CUST-5054,NR-STORE-107,Calgary,AB,PRD-1004,3,189.99,569.97,2026-02-04 11:59:00
ORD-2026-00708,CUST-5038,NR-STORE-106,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-04-10 22:46:00
ORD-2026-00709,CUST-5124,NR-STORE-104,Red Deer,AB,PRD-1003,3,899.5,2698.5,2026-03-03 08:19:00
ORD-2026-00710,CUST-5018,NR-STORE-104,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-02-18 08:06:00
ORD-2026-00711,CUST-5093,NR-STORE-103,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-04-14 13:12:00
ORD-2026-00712,CUST-5122,NR-STORE-102,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-03-12 05:18:00
ORD-2026-00713,CUST-5038,NR-STORE-102,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-06-29 15:11:00
ORD-2026-00714,CUST-5100,NR-STORE-105,Edmonton,AB,PRD-1002,3,450.0,1350.0,2026-02-12 23:41:00
ORD-2026-00715,CUST-5136,NR-STORE-103,Red Deer,AB,PRD-1004,2,189.99,379.98,2026-01-23 11:34:00
ORD-2026-00716,CUST-5074,NR-STORE-106,Red Deer,AB,PRD-1003,1,899.5,899.5,2026-06-21 05:11:00
ORD-2026-00717,CUST-5112,NR-STORE-102,Edmonton,AB,PRD-1004,3,189.99,569.97,2026-03-06 03:23:00
ORD-2026-00718,CUST-5036,NR-STORE-102,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-05-20 19:54:00
ORD-2026-00719,CUST-5000,NR-STORE-106,Lethbridge,AB,PRD-1004,2,189.99,379.98,2026-02-04 14:08:00
ORD-2026-00720,CUST-5102,NR-STORE-104,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-05-18 22:04:00
ORD-2026-00721,CUST-5013,NR-STORE-104,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-04-19 11:17:00
ORD-2026-00722,CUST-5179,NR-STORE-105,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-04-08 00:28:00
ORD-2026-00723,CUST-5090,NR-STORE-106,Medicine Hat,AB,PRD-1001,3,299.99,899.97,2026-05-29 21:11:00
ORD-2026-00724,CUST-5164,NR-STORE-106,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-04-25 18:33:00
ORD-2026-00725,CUST-5021,NR-STORE-104,Edmonton,AB,PRD-1004,1,189.99,189.99,2026-06-26 18:24:00
ORD-2026-00726,CUST-5015,NR-STORE-105,Calgary,AB,PRD-1002,1,450.0,450.0,2026-01-13 12:33:00
ORD-2026-00727,CUST-5200,NR-STORE-104,Medicine Hat,AB,PRD-1003,2,899.5,1799.0,2026-06-15 03:20:00
ORD-2026-00728,CUST-5022,NR-STORE-103,Edmonton,AB,PRD-1004,2,189.99,379.98,2026-03-26 08:04:00
ORD-2026-00729,CUST-5099,NR-STORE-106,Red Deer,AB,PRD-1004,2,189.99,379.98,2026-02-19 03:11:00
ORD-2026-00730,CUST-5115,NR-STORE-104,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-06-05 00:10:00
ORD-2026-00731,CUST-5014,NR-STORE-105,Medicine Hat,AB,PRD-1002,1,450.0,450.0,2026-01-28 01:15:00
ORD-2026-00732,CUST-5180,NR-STORE-102,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-03-08 11:11:00
ORD-2026-00733,CUST-5180,NR-STORE-102,Medicine Hat,AB,PRD-1002,3,450.0,1350.0,2026-03-20 22:31:00
ORD-2026-00734,CUST-5060,NR-STORE-104,Lethbridge,AB,PRD-1004,2,189.99,379.98,2026-02-21 07:13:00
ORD-2026-00735,CUST-5185,NR-STORE-107,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-06-10 16:00:00
ORD-2026-00736,CUST-5076,NR-STORE-106,Medicine Hat,AB,PRD-1003,2,899.5,1799.0,2026-06-26 13:10:00
ORD-2026-00737,CUST-5051,NR-STORE-107,Calgary,AB,PRD-1003,1,899.5,899.5,2026-05-13 19:46:00
ORD-2026-00738,CUST-5185,NR-STORE-102,Red Deer,AB,PRD-1003,3,899.5,2698.5,2026-02-28 19:35:00
ORD-2026-00739,CUST-5055,NR-STORE-102,Edmonton,AB,PRD-1001,3,299.99,899.97,2026-04-19 19:48:00
ORD-2026-00740,CUST-5073,NR-STORE-104,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-06-18 16:26:00
ORD-2026-00741,CUST-5177,NR-STORE-105,Medicine Hat,AB,PRD-1003,2,899.5,1799.0,2026-02-08 21:56:00
ORD-2026-00742,CUST-5200,NR-STORE-102,Medicine Hat,AB,PRD-1004,1,189.99,189.99,2026-02-22 08:29:00
ORD-2026-00743,CUST-5142,NR-STORE-101,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-04-08 12:28:00
ORD-2026-00744,CUST-5057,NR-STORE-102,Calgary,AB,PRD-1001,3,299.99,899.97,2026-04-12 18:55:00
ORD-2026-00745,CUST-5192,NR-STORE-103,Calgary,AB,PRD-1003,1,899.5,899.5,2026-06-30 00:58:00
ORD-2026-00746,CUST-5150,NR-STORE-107,Edmonton,AB,PRD-1001,3,299.99,899.97,2026-01-21 04:49:00
ORD-2026-00747,CUST-5157,NR-STORE-106,Red Deer,AB,PRD-1001,3,299.99,899.97,2026-01-16 12:27:00
ORD-2026-00748,CUST-5057,NR-STORE-103,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-06-27 13:05:00
ORD-2026-00749,CUST-5072,NR-STORE-106,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-02-25 17:43:00
ORD-2026-00750,CUST-5049,NR-STORE-101,Lethbridge,AB,PRD-1003,3,899.5,2698.5,2026-01-22 13:19:00
ORD-2026-00751,CUST-5030,NR-STORE-101,Red Deer,AB,PRD-1002,3,450.0,1350.0,2026-05-31 02:06:00
ORD-2026-00752,CUST-5097,NR-STORE-107,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-03-29 07:34:00
ORD-2026-00753,CUST-5071,NR-STORE-101,Medicine Hat,AB,PRD-1002,2,450.0,900.0,2026-04-10 21:30:00
ORD-2026-00754,CUST-5014,NR-STORE-103,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-06-25 08:55:00
ORD-2026-00755,CUST-5020,NR-STORE-103,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-03-04 22:15:00
ORD-2026-00756,CUST-5057,NR-STORE-103,Calgary,AB,PRD-1001,1,299.99,299.99,2026-01-26 23:51:00
ORD-2026-00757,CUST-5070,NR-STORE-103,Calgary,AB,PRD-1001,1,299.99,299.99,2026-02-08 18:05:00
ORD-2026-00758,CUST-5045,NR-STORE-101,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-05-23 19:02:00
ORD-2026-00759,CUST-5129,NR-STORE-107,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-05-19 20:35:00
ORD-2026-00760,CUST-5169,NR-STORE-104,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-03-14 02:20:00
ORD-2026-00761,CUST-5018,NR-STORE-105,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-06-02 04:17:00
ORD-2026-00762,CUST-5092,NR-STORE-105,Red Deer,AB,PRD-1002,2,450.0,900.0,2026-02-13 05:00:00
ORD-2026-00763,CUST-5056,NR-STORE-102,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-02-11 17:33:00
ORD-2026-00764,CUST-5065,NR-STORE-106,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-01-23 03:44:00
ORD-2026-00765,CUST-5019,NR-STORE-105,Calgary,AB,PRD-1001,3,299.99,899.97,2026-03-22 19:31:00
ORD-2026-00766,CUST-5080,NR-STORE-104,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-02-21 09:32:00
ORD-2026-00767,CUST-5185,NR-STORE-106,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-01-07 14:40:00
ORD-2026-00768,CUST-5042,NR-STORE-101,Calgary,AB,PRD-1003,2,899.5,1799.0,2026-05-30 19:17:00
ORD-2026-00769,CUST-5058,NR-STORE-102,Lethbridge,AB,PRD-1003,3,899.5,2698.5,2026-04-20 08:28:00
ORD-2026-00770,CUST-5090,NR-STORE-107,Red Deer,AB,PRD-1002,2,450.0,900.0,2026-04-26 07:18:00
ORD-2026-00771,CUST-5033,NR-STORE-105,Calgary,AB,PRD-1002,2,450.0,900.0,2026-01-18 11:22:00
ORD-2026-00772,CUST-5048,NR-STORE-104,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-03-05 16:02:00
ORD-2026-00773,CUST-5171,NR-STORE-104,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-03-13 10:22:00
ORD-2026-00774,CUST-5113,NR-STORE-103,Lethbridge,AB,PRD-1004,2,189.99,379.98,2026-01-13 13:07:00
ORD-2026-00775,CUST-5195,NR-STORE-103,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-06-16 21:03:00
ORD-2026-00776,CUST-5021,NR-STORE-107,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-01-09 13:24:00
ORD-2026-00777,CUST-5168,NR-STORE-107,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-01-16 06:30:00
ORD-2026-00778,CUST-5069,NR-STORE-101,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-03-14 22:08:00
ORD-2026-00779,CUST-5194,NR-STORE-104,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-03-01 21:38:00
ORD-2026-00780,CUST-5008,NR-STORE-102,Calgary,AB,PRD-1002,2,450.0,900.0,2026-02-12 14:50:00
ORD-2026-00781,CUST-5140,NR-STORE-105,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-06-25 07:06:00
ORD-2026-00782,CUST-5169,NR-STORE-103,Lethbridge,AB,PRD-1004,2,189.99,379.98,2026-02-09 16:31:00
ORD-2026-00783,CUST-5040,NR-STORE-107,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-03-21 03:29:00
ORD-2026-00784,CUST-5084,NR-STORE-105,Medicine Hat,AB,PRD-1002,1,450.0,450.0,2026-04-24 14:08:00
ORD-2026-00785,CUST-5095,NR-STORE-107,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-04-29 21:10:00
ORD-2026-00786,CUST-5120,NR-STORE-103,Red Deer,AB,PRD-1004,3,189.99,569.97,2026-01-22 21:09:00
ORD-2026-00787,CUST-5092,NR-STORE-102,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-03-08 12:19:00
ORD-2026-00788,CUST-5182,NR-STORE-101,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-01-22 01:01:00
ORD-2026-00789,CUST-5023,NR-STORE-102,Medicine Hat,AB,PRD-1003,3,899.5,2698.5,2026-01-17 18:03:00
ORD-2026-00790,CUST-5140,NR-STORE-101,Calgary,AB,PRD-1002,2,450.0,900.0,2026-04-15 05:11:00
ORD-2026-00791,CUST-5163,NR-STORE-104,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-01-09 09:13:00
ORD-2026-00792,CUST-5024,NR-STORE-101,Medicine Hat,AB,PRD-1003,2,899.5,1799.0,2026-06-05 15:35:00
ORD-2026-00793,CUST-5091,NR-STORE-102,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-02-17 09:53:00
ORD-2026-00794,CUST-5053,NR-STORE-104,Edmonton,AB,PRD-1001,3,299.99,899.97,2026-05-22 02:02:00
ORD-2026-00795,CUST-5171,NR-STORE-103,Edmonton,AB,PRD-1001,3,299.99,899.97,2026-04-23 20:57:00
ORD-2026-00796,CUST-5035,NR-STORE-103,Edmonton,AB,PRD-1002,1,450.0,450.0,2026-02-14 06:11:00
ORD-2026-00797,CUST-5174,NR-STORE-102,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-01-19 00:23:00
ORD-2026-00798,CUST-5157,NR-STORE-101,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-04-06 12:04:00
ORD-2026-00799,CUST-5013,NR-STORE-106,Edmonton,AB,PRD-1001,1,299.99,299.99,2026-06-05 16:10:00
ORD-2026-00800,CUST-5110,NR-STORE-102,Edmonton,AB,PRD-1004,2,189.99,379.98,2026-05-06 05:43:00
ORD-2026-00801,CUST-5142,NR-STORE-106,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-06-19 14:09:00
ORD-2026-00802,CUST-5126,NR-STORE-107,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-01-12 12:25:00
ORD-2026-00803,CUST-5008,NR-STORE-104,Edmonton,AB,PRD-1001,1,299.99,299.99,2026-06-15 10:05:00
ORD-2026-00804,CUST-5126,NR-STORE-103,Calgary,AB,PRD-1001,2,299.99,599.98,2026-06-24 01:26:00
ORD-2026-00805,CUST-5162,NR-STORE-105,Medicine Hat,AB,PRD-1003,3,899.5,2698.5,2026-02-17 18:02:00
ORD-2026-00806,CUST-5056,NR-STORE-107,Lethbridge,AB,PRD-1003,1,899.5,899.5,2026-03-24 00:58:00
ORD-2026-00807,CUST-5198,NR-STORE-105,Medicine Hat,AB,PRD-1003,2,899.5,1799.0,2026-02-25 13:04:00
ORD-2026-00808,CUST-5030,NR-STORE-101,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-03-22 21:56:00
ORD-2026-00809,CUST-5101,NR-STORE-107,Edmonton,AB,PRD-1002,3,450.0,1350.0,2026-05-23 10:59:00
ORD-2026-00810,CUST-5095,NR-STORE-105,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-03-23 14:19:00
ORD-2026-00811,CUST-5118,NR-STORE-102,Edmonton,AB,PRD-1002,1,450.0,450.0,2026-06-06 05:34:00
ORD-2026-00812,CUST-5149,NR-STORE-105,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-04-05 13:54:00
ORD-2026-00813,CUST-5192,NR-STORE-104,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-02-02 15:48:00
ORD-2026-00814,CUST-5114,NR-STORE-107,Calgary,AB,PRD-1001,3,299.99,899.97,2026-03-01 20:43:00
ORD-2026-00815,CUST-5162,NR-STORE-107,Red Deer,AB,PRD-1003,3,899.5,2698.5,2026-05-17 00:39:00
ORD-2026-00816,CUST-5183,NR-STORE-107,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-02-25 08:43:00
ORD-2026-00817,CUST-5082,NR-STORE-107,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-02-26 12:03:00
ORD-2026-00818,CUST-5120,NR-STORE-105,Medicine Hat,AB,PRD-1003,3,899.5,2698.5,2026-03-11 10:09:00
ORD-2026-00819,CUST-5057,NR-STORE-102,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-02-13 21:49:00
ORD-2026-00820,CUST-5074,NR-STORE-102,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-04-03 22:04:00
ORD-2026-00821,CUST-5076,NR-STORE-103,Lethbridge,AB,PRD-1004,2,189.99,379.98,2026-01-10 13:52:00
ORD-2026-00822,CUST-5077,NR-STORE-106,Edmonton,AB,PRD-1001,1,299.99,299.99,2026-04-16 04:25:00
ORD-2026-00823,CUST-5073,NR-STORE-105,Calgary,AB,PRD-1001,3,299.99,899.97,2026-04-07 21:55:00
ORD-2026-00824,CUST-5010,NR-STORE-106,Calgary,AB,PRD-1003,2,899.5,1799.0,2026-01-06 15:44:00
ORD-2026-00825,CUST-5187,NR-STORE-103,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-04-17 12:14:00
ORD-2026-00826,CUST-5080,NR-STORE-101,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-04-22 01:45:00
ORD-2026-00827,CUST-5165,NR-STORE-101,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-03-31 21:32:00
ORD-2026-00828,CUST-5194,NR-STORE-106,Calgary,AB,PRD-1003,3,899.5,2698.5,2026-01-25 18:51:00
ORD-2026-00829,CUST-5178,NR-STORE-101,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-01-20 23:09:00
ORD-2026-00830,CUST-5015,NR-STORE-104,Lethbridge,AB,PRD-1003,3,899.5,2698.5,2026-06-03 08:20:00
ORD-2026-00831,CUST-5179,NR-STORE-106,Red Deer,AB,PRD-1004,3,189.99,569.97,2026-01-09 16:37:00
ORD-2026-00832,CUST-5049,NR-STORE-105,Red Deer,AB,PRD-1003,1,899.5,899.5,2026-06-19 04:47:00
ORD-2026-00833,CUST-5136,NR-STORE-105,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-04-16 02:38:00
ORD-2026-00834,CUST-5184,NR-STORE-102,Red Deer,AB,PRD-1003,2,899.5,1799.0,2026-05-11 14:29:00
ORD-2026-00835,CUST-5089,NR-STORE-105,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-04-05 01:02:00
ORD-2026-00836,CUST-5091,NR-STORE-106,Red Deer,AB,PRD-1004,3,189.99,569.97,2026-06-19 04:34:00
ORD-2026-00837,CUST-5164,NR-STORE-101,Calgary,AB,PRD-1003,3,899.5,2698.5,2026-05-25 01:09:00
ORD-2026-00838,CUST-5082,NR-STORE-103,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-05-01 22:24:00
ORD-2026-00839,CUST-5188,NR-STORE-105,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-05-21 00:26:00
ORD-2026-00840,CUST-5079,NR-STORE-103,Edmonton,AB,PRD-1003,2,899.5,1799.0,2026-03-18 14:08:00
ORD-2026-00841,CUST-5145,NR-STORE-106,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-01-06 20:13:00
ORD-2026-00842,CUST-5117,NR-STORE-106,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-02-01 16:15:00
ORD-2026-00843,CUST-5181,NR-STORE-104,Calgary,AB,PRD-1001,1,299.99,299.99,2026-01-11 08:24:00
ORD-2026-00844,CUST-5194,NR-STORE-104,Medicine Hat,AB,PRD-1002,2,450.0,900.0,2026-01-19 13:47:00
ORD-2026-00845,CUST-5006,NR-STORE-103,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-03-13 12:47:00
ORD-2026-00846,CUST-5058,NR-STORE-103,Edmonton,AB,PRD-1003,2,899.5,1799.0,2026-03-21 08:40:00
